idx,rsmi,psmi,rinchi,pinchi,dE0,dHrxn298,rmg_family
10885,[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([O:3][C@@:4]1([H:12])[C:5]([H:13])([H:14])[C@:6]1([C:2][H:11])[C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10],"InChI=1S/C6H10O/c1-4-6(2)3-5(6)7-4/h4-5H,3H2,1-2H3/t4-,5+,6+/m1/s1","InChI=1S/C6H10O/c1-6(2)4-5(6)7-3/h1,5H,4H2,2-3H3/t5-,6-/m0/s1",124.5221,70.80546,
10886,[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10],[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])=[C:6]1[C:5]([C:7]([H:15])([H:16])[H:17])([H:13])[H:14])([H:8])([H:9])[H:10],"InChI=1S/C6H10O/c1-4-6(2)3-5(6)7-4/h4-5H,3H2,1-2H3/t4-,5+,6+/m1/s1","InChI=1S/C6H10O/c1-3-6-4-7-5(6)2/h4-5H,3H2,1-2H3/t5-/m1/s1",98.75248,-7.12516,
10887,[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[C:7]([H:15])([H:16])[H:17])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:6](\[C:5]([C:4](=[O:3])[H:12])([H:13])[H:14])[C:7]([H:15])([H:16])[H:17])[H:11])([H:8])([H:9])[H:10],"InChI=1S/C6H10O/c1-4-6(2)3-5(6)7-4/h4-5H,3H2,1-2H3/t4-,5+,6+/m1/s1","InChI=1S/C6H10O/c1-3-6(2)4-5-7/h3,5H,4H2,1-2H3/b6-3-",49.416059999999995,-28.75928,
10888,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C:2][C@@:6]2([H:16])[C:5]([H:14])([H:15])[C@:4]([C:3]([H:10])([H:11])[H:12])([H:13])[C@@:7]12[H:17],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-5-4-6-2-3-7(5)6/h5-7H,3-4H2,1H3/t5-,6+,7-/m1/s1",81.99801,70.3301,
10889,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C:3]([H:11])([H:12])[C:4][C:5]([H:14])([H:15])[C@:6]2([H:16])[C:7]1([H:13])[H:17],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-2-6-4-5-7(6)3-1/h6-7H,2-5H2/t6-,7+",69.67639,50.35399,
10890,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[C@:7]1([H:17])[C:6]2,"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-5-2-6-3-7(5)4-6/h5-7H,2-3H2,1H3/t5-,6+,7-/m0/s1",75.09871,50.15742,
10891,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C:4][C@:7]1([H:17])[C@@:6]2([C:5]([H:13])([H:14])[H:15])[H:16],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-5-6-2-3-7(5)4-6/h5-7H,2,4H2,1H3/t5-,6-,7+/m1/s1",74.35863,57.12395,
10892,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:16])[C:3]([H:11])([H:12])[C@:4]2([H:13])[C:5]([H:14])([H:15])[C:6][C@:7]12[H:17],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-2-6-4-5-7(6)3-1/h6-7H,1-4H2/t6-,7+/m1/s1",65.93211,53.89004,
10893,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C@:2]2([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:15])[C@@:7]1([H:17])[C@:6]2([C:5][H:14])[H:16],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-5-6-2-3-7(5)4-6/h1,5-7H,2-4H2/t5-,6-,7+",78.60324,70.85622,
10894,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C:2]2=[C:3]([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17].[H:10][H:11],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H8.H2/c1-4-2-6-5(1)3-7(4)6;/h1,4,6-7H,2-3H2;1H/t4-,6-,7-;/m1./s1",133.01837,100.79275,
10895,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C:2]([C:6](=[C:5]([H:14])[H:15])[H:16])([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:7]1[H:17],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-2-7-5-3-4-6-7/h2-4,7H,1,5-6H2",69.40001,-18.81004,
10896,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]([H:13])([C:5]([H:14])([H:15])[C:6]2([H:16])[H:17])[C:7]1,"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-2-7-4-3-6(1)5-7/h6-7H,1-3,5H2/t6-,7+/m0/s1",69.37677,34.37992,
10897,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@:6]1([H:16])[C:7]2([H:8])[H:17])[H:9],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-5-2-6-3-7(5)4-6/h1,5-7H,2-4H2/t5-,6-,7+/m0/s1",81.01777,71.0523,
10898,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[C@:4]3([H:13])[C:5]([H:14])([H:15])[C@@:6]2([H:16])[C@:7]13[H:17],[C:1](=[C:2]([C:3]([C@:4]1([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]1[H:17])([H:11])[H:12])[H:10])([H:8])[H:9],"InChI=1S/C7H10/c1-4-2-6-5(1)3-7(4)6/h4-7H,1-3H2/t4-,5-,6-,7-/m1/s1","InChI=1S/C7H10/c1-2-4-7-5-3-6-7/h2-3,5,7H,1,4,6H2/t7-/m0/s1",81.35996999999999,3.3568,
10899,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([O:7][C:6]1([H:18])[C:4]([H:14])([H:15])[C:5]1([H:16])[H:17])([H:13])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-2-5-7-6-3-4-6/h6H,2-5H2,1H3",131.43478000000002,27.301240000000004,
10900,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C-:6]=[O+:7]1)([H:11])[H:12])([H:8])([H:9])[H:10].[H:18][H:19],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H10O.H2/c1-2-6-4-3-5-7-6;/h6H,2-4H2,1H3;1H/t6-;/m0./s1",81.4717,62.96338000000001,
10901,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:3](\[O:7][C:6]([C:5]([C:4]([H:12])([H:14])[H:15])([H:16])[H:17])([H:18])[H:19])[H:13])[H:11])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-3-5-7-6-4-2/h3,5H,4,6H2,1-2H3/b5-3-",106.79831999999999,13.28524,
10902,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4](=[C:5]([H:16])[H:17])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6](=[O:7])([H:18])[H:19],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C5H10.CH2O/c1-3-5-4-2;1-2/h3H,1,4-5H2,2H3;1H2",87.86205,27.38707,
10903,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([C:4]([C:5]([C:6](=[O:7])[H:19])([H:16])[H:17])([H:14])[H:15])([H:13])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3",94.72055,-2.18994,
10904,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3](=[O:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[C:4](=[C:5]([C:6]([H:16])([H:18])[H:19])[H:17])([H:14])[H:15],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C3H6O.C3H6/c1-2-3-4;1-3-2/h3H,2H2,1H3;3H,1H2,2H3",88.56275,18.49116,
10905,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C-:3]=[O+:7][C:6]([C:5]([C:4]([H:13])([H:14])[H:15])([H:16])[H:17])([H:18])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-3-5-7-6-4-2/h3-5H2,1-2H3",85.31504,63.53873000000001,
10906,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([H:8])([H:9])([H:10])[H:16].[C:2](=[C:3]([O:7][C:6]([C:5](=[C:4]([H:14])[H:15])[H:17])([H:18])[H:19])[H:13])([H:11])[H:12],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C5H8O.CH4/c1-3-5-6-4-2;/h3-4H,1-2,5H2;1H4",126.06026000000001,34.98353,
10907,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C@@:3]([C:4]([C:5](=[C:6]([H:18])[H:19])[H:16])([H:14])[H:15])([O:7][H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-3-5-6(7)4-2/h3,6-7H,1,4-5H2,2H3/t6-/m0/s1",83.69912,11.220139999999999,
10908,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([H:8])([H:9])([H:10])[H:19].[C:2](=[C:3]([C:4]([C:5]([C:6](=[O:7])[H:18])([H:16])[H:17])([H:14])[H:15])[H:13])([H:11])[H:12],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C5H8O.CH4/c1-2-3-4-5-6;/h2,5H,1,3-4H2;1H4",115.95733,15.91583,
10909,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([O:7][C:6]([C:5](=[C:4]([H:14])[H:15])[H:16])([H:18])[H:19])([H:13])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-3-5-7-6-4-2/h3H,1,4-6H2,2H3",111.99918000000001,19.590310000000002,
10910,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([O:7][H:15])([H:18])[H:19])([H:16])[H:17])[H:14])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3+",79.91099,9.812330000000001,
10911,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](/[C:2](=[C:3](/[C:4]([C:5]([C:6]([O:7][H:12])([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-2-3-4-5-6-7/h2-3,7H,4-6H2,1H3/b3-2+",64.62715,8.354410000000001,
10912,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]1([O:7][C:6]([H:13])([H:18])[H:19])[C:4]([H:14])([H:15])[C:5]1([H:16])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-3-6(7-2)4-5-6/h3-5H2,1-2H3",128.29549,25.819020000000002,
10913,[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:7][C:6]([C:5]([C:4]([C:3](=[C:2]([H:11])[H:12])[H:13])([H:14])[H:15])([H:16])[H:17])([H:18])[H:19])([H:8])([H:9])[H:10],"InChI=1S/C6H12O/c1-2-6-4-3-5-7-6/h6H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O/c1-3-4-5-6-7-2/h3H,1,4-6H2,2H3",110.19948000000001,22.22786,
10914,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[C:6](=[O:7])([H:16])[H:17].[O:1]([C:2]([C:3]([C:4](=[C:5]([H:14])[H:15])[H:12])([H:11])[H:13])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C4H8O.CH2O/c1-2-3-4-5;1-2/h2,5H,1,3-4H2;1H2",84.384,27.481920000000002,
10915,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]([O:7][C:6]1([H:17])[C:4]([H:12])([H:13])[C:5]1([H:14])[H:15])([H:11])[H:16])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C5H10O2/c6-3-4-7-5-1-2-5/h5-6H,1-4H2",131.14248999999998,27.33025,
10916,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C@@:3]([C:4]([C:5](=[C:6]([H:16])[H:17])[H:15])([H:12])[H:13])([O:7][H:14])[H:11])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C5H10O2/c1-2-3-5(7)4-6/h2,5-7H,1,3-4H2/t5-/m1/s1",82.3212,7.9689,
10917,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[O:1]1[C:2]([H:9])([H:10])[C@:3]1([C:4]([C:5]([C:6]([O:7][H:8])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])[H:11],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C5H10O2/c6-3-1-2-5-4-7-5/h5-6H,1-4H2/t5-/m1/s1",66.66707,19.19601,
10918,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[C:3]1([H:11])=[C:4]([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1.[O:1]([C:2]([H:9])([H:10])[H:12])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C4H6O.CH4O/c1-2-4-5-3-1;1-2/h1,3H,2,4H2;2H,1H3",111.69966000000001,23.77983,
10919,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C-:3]=[O+:7][C:6]([C:5]([C:4]([H:11])([H:12])[H:13])([H:14])[H:15])([H:16])[H:17])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C5H10O2/c1-2-4-7-5-3-6/h6H,2-4H2,1H3",86.20764,60.13864,
10920,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[C:6]([H:16])[H:17].[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:7]1)([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C4H8O2.CH2/c5-3-4-1-2-6-4;/h4-5H,1-3H2;1H2/t4-;/m1./s1",134.88561,129.49776,
10921,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[C:4]1([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1.[O:1]([C:2]([C:3][H:11])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C3H6O.C2H4O/c1-2-4-3-1;1-2-3/h1-3H2;1,3H,2H2",133.55036,42.166959999999996,
10922,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[C:5](=[C:6]([H:16])[H:17])([H:14])[H:15].[O:1]([C:2]([C:4]([C:3](=[O:7])[H:11])([H:12])[H:13])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C3H6O2.C2H4/c4-2-1-3-5;1-2/h2,5H,1,3H2;1-2H2",99.05421,20.55564,
10923,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[C:5](=[C:6]([H:16])[H:17])([H:14])[H:15].[O:1]([C:2]([C:3]([C:4]([H:11])([H:12])[H:13])=[O:7])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C3H6O2.C2H4/c1-3(5)2-4;1-2/h4H,2H2,1H3;1-2H2",88.19945,13.22461,
10924,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3](=[O+:7][C-:6]([C:5]([C:4]([H:12])([H:13])[H:16])([H:14])[H:15])[H:17])[H:11])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C5H10O2/c1-2-4-7-5-3-6/h4-6H,2-3H2,1H3",120.71903,67.99412,
10925,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]([C:4]([C:5]([H:11])([H:14])[H:15])([H:12])[H:13])=[O+:7][C-:6]([H:16])[H:17])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C5H10O2/c1-3-5(4-6)7-2/h6H,2-4H2,1H3",121.23252,67.26692,
10926,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[O:1]1[C:2]([H:9])([H:10])[C@@:3]([O:7][H:8])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1([H:16])[H:17],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C5H10O2/c6-5-2-1-3-7-4-5/h5-6H,1-4H2/t5-/m1/s1",84.33882,3.9881800000000003,
10927,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[C:2](=[C:3]1[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10].[O:1]([H:8])[H:11],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1",InChI=1S/C5H8O.H2O/c1-5-3-2-4-6-5;/h1-4H2;1H2,73.86865,5.26196,"1,3_Insertion_ROR"
10928,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[O:7]1)([H:9])[H:10])[H:8],[C:4](=[C:5]([C:6]([H:14])([H:16])[H:17])[H:15])([H:12])[H:13].[O:1]([C:2]([C:3](=[O:7])[H:11])([H:9])[H:10])[H:8],"InChI=1S/C5H10O2/c6-4-5-2-1-3-7-5/h5-6H,1-4H2/t5-/m1/s1","InChI=1S/C3H6.C2H4O2/c1-3-2;3-1-2-4/h3H,1H2,2H3;1,4H,2H2",87.29705,21.98542,
